"1X8m4","sdz","sdz","sdz@sdz.nl","SDZ","0"
"EoYnc","tos","tos","tos@tos.nl","TOS-Actief","0"
"1645","530","jRt23","Onder 17","voorjaar","202.736","146.948","97.2885","105.448","87.2087",NULL,"19","24","24","67","52","57","109","32","14","46","43","59","102","1.83",NULL,"1.83","3.13","2.95","2.95","3.98","4.59","3.98","7.87","7.56","7.56","8.19","8.07","8.07","2.03","1.92","1.92","1X8m4","2027-04-05","2001-04-11","10","2026/'27"
"1646","531","JzN0K","Onder 13","najaar","162.2","124","79.7","82.5","48.9",NULL,"24","18","21","63","40","42","82","28","30","58","34","38","72","2.06","2.13","2.06","3.52","3.68","3.52","4.53","4.43","4.43","8.44","8.2","8.2","8.35","9.09","8.35","1.95","1.98","1.95","1X8m4","2022-10-05","2001-12-22","1","2022/'23"
"1647","532","JzN0K","Onder 13","voorjaar","163.562","125.626","79.4367","84.1256","53.7614",NULL,"24","18","21","63","40","42","82","28","30","58","34","38","72","2.06","2.13","2.06","3.52","3.68","3.52","4.53","4.43","4.43","8.44","8.2","8.2","8.35","9.09","8.35","1.95","1.98","1.95","1X8m4","2023-04-05","2001-12-22","2","2022/'23"
"1648","533","JzN0K","Onder 14","najaar","164.437","126.357","79.5807","84.8566","56.014",NULL,"24","20","13","57","36","47","83","26","35","61","57","34","91","2.03","1.98","1.98","3.3","3.65","3.3","4.76","4.83","4.76","9.2","8.56","8.56","8.64","9.35","8.64","1.89","2.08","1.89","1X8m4","2023-10-05","2001-12-22","3","2023/'24"
"1649","534","JzN0K","Onder 14","voorjaar","165.358","127.069","79.7885","85.5691","56.1948",NULL,"24","20","13","57","36","47","83","26","35","61","57","34","91","2.03","1.98","1.98","3.3","3.65","3.3","4.76","4.83","4.76","9.2","8.56","8.56","8.64","9.35","8.64","1.89","2.08","1.89","1X8m4","2024-04-05","2001-12-22","4","2023/'24"
"1650","536","JzN0K","Onder 15","voorjaar","167.225","129.458","79.2666","87.9582","55.9603",NULL,"24","19","19","62","54","52","106","22","34","56","23","32","55","1.82",NULL,"1.82",NULL,"3.5","3.5","4.84","4.56","4.56","8.12","8.33","8.12","8.19","8.6","8.19",NULL,"2.28","2.28","1X8m4","2025-04-05","2001-12-22","6","2024/'25"
"1651","537","JzN0K","Onder 16","najaar","168.365","130.163","79.7018","88.6633","56.4039",NULL,"24","18","22","64","60","52","112","32","40","72","30","36","66","1.83","1.85","1.83","3.04","3.22","3.04","4.63","4.57","4.57","8.44","8.84","8.44","8.17","8.44","8.17","2.18","1.93","1.93","1X8m4","2025-10-05","2001-12-22","7","2025/'26"
"1652","538","JzN0K","Onder 16","voorjaar","169.944","131.385","80.0584","89.8854","55.152",NULL,"24","18","22","64","60","52","112","32","40","72","30","36","66","1.83","1.85","1.83","3.04","3.22","3.04","4.63","4.57","4.57","8.44","8.84","8.44","8.17","8.44","8.17","2.18","1.93","1.93","1X8m4","2026-04-05","2001-12-22","8","2025/'26"
"1653","539","JzN0K","Onder 17","najaar","170.993","132.342","80.1506","90.8424","56.4593",NULL,"15","9","22","46","68","70","138","28","31","59","43","36","79","1.87","1.83","1.83","3.1","2.94","2.94","4.91","4.22","4.22","8.32","8.34","8.32","8.02","9.09","8.02","2.13","2.46","2.13","1X8m4","2026-10-05","2001-12-22","9","2026/'27"
"1654","540","JzN0K","Onder 17","voorjaar","171.248","133.591","79.1574","92.0906","56.6386",NULL,"15","9","22","46","68","70","138","28","31","59","43","36","79","1.87","1.83","1.83","3.1","2.94","2.94","4.91","4.22","4.22","8.32","8.34","8.32","8.02","9.09","8.02","2.13","2.46","2.13","1X8m4","2027-04-05","2001-12-22","10","2026/'27"
"1655","541","kEIIT","Onder 13","najaar","160","118.9","82.6","77.4","48.9",NULL,"18","3","8","29","39","41","80","30","28","58","35","29","64","1.94","2.16","1.94","3.21","3.31","3.21","4.72","5.54","4.72","8.79","8.31","8.31","8.76","8.31","8.31","1.79","1.83","1.79","1X8m4","2022-10-05","2001-03-26","1","2022/'23"
"1656","542","kEIIT","Onder 13","voorjaar","161.799","120.888","82.4112","79.3876","53.5024",NULL,"18","3","8","29","39","41","80","30","28","58","35","29","64","1.94","2.16","1.94","3.21","3.31","3.21","4.72","5.54","4.72","8.79","8.31","8.31","8.76","8.31","8.31","1.79","1.83","1.79","1X8m4","2023-04-05","2001-03-26","2","2022/'23"
"1657","543","kEIIT","Onder 14","najaar","162.712","120.934","83.2783","79.4342","55.0529",NULL,"21","20","12","53","56","58","114","25","28","53","40",NULL,NULL,"2.37","1.92","1.92","3.39",NULL,"3.39","4.9","5.18","4.9","8.46","8.45","8.45","9.23","8.58","8.58","1.76","1.59","1.59","1X8m4","2023-10-05","2001-03-26","3","2023/'24"
"1658","544","kEIIT","Onder 14","voorjaar","163.767","122.612","82.6548","81.112","56.3407",NULL,"21","20","12","53","56","58","114","25","28","53","40",NULL,NULL,"2.37","1.92","1.92","3.39",NULL,"3.39","4.9","5.18","4.9","8.46","8.45","8.45","9.23","8.58","8.58","1.76","1.59","1.59","1X8m4","2024-04-05","2001-03-26","4","2023/'24"
"1659","545","kEIIT","Onder 15","najaar","164.82","123.558","82.7616","82.0581","56.3622",NULL,"20","24","17","61","51","58","109","33","42","75",NULL,"40",NULL,"1.88","1.89","1.88","3.13","3.42","3.13","4.75","4.92","4.75","8.01","7.9","7.9","8.26","7.87","7.87",NULL,"2.17","2.17","1X8m4","2024-10-05","2001-03-26","5","2024/'25"
"1660","546","kEIIT","Onder 15","voorjaar","165.289","124.493","82.2951","82.9935","56.3803",NULL,"20","24","17","61","51","58","109","33","42","75",NULL,"40",NULL,"1.88","1.89","1.88","3.13","3.42","3.13","4.75","4.92","4.75","8.01","7.9","7.9","8.26","7.87","7.87",NULL,"2.17","2.17","1X8m4","2025-04-05","2001-03-26","6","2024/'25"
"1661","547","kEIIT","Onder 16","najaar","166.754","125.306","82.9481","83.8062","55.3229",NULL,"24","21","12","57","46","40","86","30","31","61","29","40","69","1.92","2.094","1.92","3.09","3.34","3.09","4.48","4.09","4.09","8.72","7.48","7.48","7.77","7.68","7.68","2.14","2.08","2.08","1X8m4","2025-10-05","2001-03-26","7","2025/'26"
"1662","548","kEIIT","Onder 16","voorjaar","167.632","126.198","82.9339","84.698","55.2063",NULL,"24","21","12","57","46","40","86","30","31","61","29","40","69","1.92","2.094","1.92","3.09","3.34","3.09","4.48","4.09","4.09","8.72","7.48","7.48","7.77","7.68","7.68","2.14","2.08","2.08","1X8m4","2026-04-05","2001-03-26","8","2025/'26"
"1663","549","kEIIT","Onder 17","najaar","168.874","127.571","82.803","86.0713","56.3239",NULL,"24","13","16","53","54","56","110","34","32","66","38","41","79","1.84","2.06","1.84","3.31","3.06","3.06","4.5","4.85","4.5","8.07","7.58","7.58","7.8","7.99","7.8","2.38","1.92","1.92","1X8m4","2026-10-05","2001-03-26","9","2026/'27"
"1664","550","kEIIT","Onder 17","voorjaar","169.554","128.514","82.5406","87.0139","55.968",NULL,"24","13","16","53","54","56","110","34","32","66","38","41","79","1.84","2.06","1.84","3.31","3.06","3.06","4.5","4.85","4.5","8.07","7.58","7.58","7.8","7.99","7.8","2.38","1.92","1.92","1X8m4","2027-04-05","2001-03-26","10","2026/'27"
"1665","551","khw8t","Onder 13","najaar","178.2","128.9","90.8","87.4","69.9",NULL,"24","24","6","54","52","52","104","30","24","54","37","38","75","2.24","2.08","2.08","3.42","3.35","3.35","5.09","4.88","4.88","9.22","8.38","8.38","9.34","8.95","8.95","1.58","1.76","1.58","1X8m4","2022-10-05","2001-05-04","1","2022/'23"
"1666","552","khw8t","Onder 13","voorjaar","179.498","130.053","90.9444","88.5533","73.3428",NULL,"24","24","6","54","52","52","104","30","24","54","37","38","75","2.24","2.08","2.08","3.42","3.35","3.35","5.09","4.88","4.88","9.22","8.38","8.38","9.34","8.95","8.95","1.58","1.76","1.58","1X8m4","2023-04-05","2001-05-04","2","2022/'23"
"1667","553","khw8t","Onder 14","najaar","180.236","131.867","89.8688","90.3674","77.8193",NULL,"24","24","13","61","54","64","118","33","25","58","24","40","64","2.37","1.89","1.89","3.666","3.22","3.22","4.95","4.87","4.87","8.46","9.35","8.46","8.31",NULL,"8.31","1.37","2.4","1.37","1X8m4","2023-10-05","2001-05-04","3","2023/'24"
"1668","554","khw8t","Onder 14","voorjaar","181.266","132.495","90.2717","90.9948","77.461",NULL,"24","24","13","61","54","64","118","33","25","58","24","40","64","2.37","1.89","1.89","3.666","3.22","3.22","4.95","4.87","4.87","8.46","9.35","8.46","8.31",NULL,"8.31","1.37","2.4","1.37","1X8m4","2024-04-05","2001-05-04","4","2023/'24"
"1669","555","khw8t","Onder 15","najaar","182.972","133.184","91.2879","91.6837","76.0079",NULL,"14","24","11","49","46","56","102","32","28","60","34","42","76","2.14","1.79","1.79","3.64","3.67","3.64","4.86","4.75","4.75","8.81","8.49","8.49","8.26","8.17","8.17",NULL,"2.06","2.06","1X8m4","2024-10-05","2001-05-04","5","2024/'25"
"1670","556","khw8t","Onder 15","voorjaar","184.143","134.41","91.2332","92.9102","76.8625",NULL,"14","24","11","49","46","56","102","32","28","60","34","42","76","2.14","1.79","1.79","3.64","3.67","3.64","4.86","4.75","4.75","8.81","8.49","8.49","8.26","8.17","8.17",NULL,"2.06","2.06","1X8m4","2025-04-05","2001-05-04","6","2024/'25"
"1671","557","khw8t","Onder 16","najaar","184.806","135.225","91.0812","93.7247","77.6313",NULL,"24","24","11","59","58","62","120","37","35","72","42","40","82","1.92","1.69","1.69","3.29","3.14","3.14","4.68","4.47","4.47","8.77","8.42","8.42",NULL,"7.89","7.89","2.22","2.08","2.08","1X8m4","2025-10-05","2001-05-04","7","2025/'26"
"1672","558","khw8t","Onder 16","voorjaar","185.315","136.764","90.052","95.2635","76.2872",NULL,"24","24","11","59","58","62","120","37","35","72","42","40","82","1.92","1.69","1.69","3.29","3.14","3.14","4.68","4.47","4.47","8.77","8.42","8.42",NULL,"7.89","7.89","2.22","2.08","2.08","1X8m4","2026-04-05","2001-05-04","8","2025/'26"
"1673","559","khw8t","Onder 17","najaar","187.184","137.472","91.2121","95.9723","76.4699",NULL,"24","12","3","39","60","50","110","28","26","54","37","30","67","1.73","1.85","1.73","3.09","3.04","3.04","4.01","4.05","4.01","8.87","8.18","8.18","7.59","7.99","7.59","2.15","2.13","2.13","1X8m4","2026-10-05","2001-05-04","9","2026/'27"
"1674","560","khw8t","Onder 17","voorjaar","187.425","137.917","91.0073","96.4173","75.9384",NULL,"24","12","3","39","60","50","110","28","26","54","37","30","67","1.73","1.85","1.73","3.09","3.04","3.04","4.01","4.05","4.01","8.87","8.18","8.18","7.59","7.99","7.59","2.15","2.13","2.13","1X8m4","2027-04-05","2001-05-04","10","2026/'27"
"1675","561","kvFNc","Onder 13","najaar","173.8","130.8","84.5","89.3","65.3",NULL,"24","7","23","54","44","40","84","33","24","57","27","31","58","2.11","2.08","2.08",NULL,"3.6","3.6","5.98","4.98","4.98","8.87","8.04","8.04","8.22","8.57","8.22","1.82","1.64","1.64","1X8m4","2022-10-05","2001-09-07","1","2022/'23"
"1676","562","kvFNc","Onder 13","voorjaar","175.743","132.546","84.6972","91.0455","68.8312",NULL,"24","7","23","54","44","40","84","33","24","57","27","31","58","2.11","2.08","2.08",NULL,"3.6","3.6","5.98","4.98","4.98","8.87","8.04","8.04","8.22","8.57","8.22","1.82","1.64","1.64","1X8m4","2023-04-05","2001-09-07","2","2022/'23"
"1677","563","kvFNc","Onder 14","najaar","176.106","133.247","84.3592","91.7465","73.1947",NULL,"21","18","24","63","42","52","94","32","28","60","41","38","79","2.02","2.1","2.02","3.38","3.47","3.38","4.71","4.64","4.64","8.92","9.12","8.92",NULL,"8.6","8.6","1.67","1.78","1.67","1X8m4","2023-10-05","2001-09-07","3","2023/'24"
"1678","564","kvFNc","Onder 14","voorjaar","177.712","134.437","84.7745","92.9372","72.0639",NULL,"21","18","24","63","42","52","94","32","28","60","41","38","79","2.02","2.1","2.02","3.38","3.47","3.38","4.71","4.64","4.64","8.92","9.12","8.92",NULL,"8.6","8.6","1.67","1.78","1.67","1X8m4","2024-04-05","2001-09-07","4","2023/'24"
"1679","566","kvFNc","Onder 15","voorjaar","178.817","136.371","83.9459","94.8713","73.0932",NULL,"21","24","8","53","54","48","102","28","32","60","37","30","67","1.85","1.83","1.83","3.36","3.39","3.36","4.69","4.7","4.69","8.53","8.52","8.52","8.47","8.08","8.08","2.02","1.91","1.91","1X8m4","2025-04-05","2001-09-07","6","2024/'25"
"1680","567","kvFNc","Onder 16","najaar","180.4","136.836","85.0644","95.336","72.4762",NULL,"24","23","15","62","60","57","117","28","37","65","61","45","106","2.119","1.85","1.85","3.04","3.04","3.04","4.43","4.6","4.43","8.11","8.09","8.09","8.36","8.48","8.36","2.18","1.94","1.94","1X8m4","2025-10-05","2001-09-07","7","2025/'26"
"1681","568","kvFNc","Onder 16","voorjaar","181.172","137.992","84.6794","96.4921","72.0961",NULL,"24","23","15","62","60","57","117","28","37","65","61","45","106","2.119","1.85","1.85","3.04","3.04","3.04","4.43","4.6","4.43","8.11","8.09","8.09","8.36","8.48","8.36","2.18","1.94","1.94","1X8m4","2026-04-05","2001-09-07","8","2025/'26"
"1682","569","kvFNc","Onder 17","najaar","182.275","139.294","84.4812","97.7938","72.0351",NULL,"22","9","6","37","54","56","110","28","25","53","48","31","79","1.79","1.78","1.78","3.06","3.01","3.01","4.21","4.1","4.1","8.4","7.72","7.72","8.15","9.09","8.15","1.98","2.42","1.98","1X8m4","2026-10-05","2001-09-07","9","2026/'27"
"1683","570","kvFNc","Onder 17","voorjaar","183.381","140.655","84.2268","99.1545","72.7901",NULL,"22","9","6","37","54","56","110","28","25","53","48","31","79","1.79","1.78","1.78","3.06","3.01","3.01","4.21","4.1","4.1","8.4","7.72","7.72","8.15","9.09","8.15","1.98","2.42","1.98","1X8m4","2027-04-05","2001-09-07","10","2026/'27"
"1684","571","Kxng6","Onder 13","najaar","175.9","130.4","87","88.9","75.8",NULL,"24","16","12","52","54","44","98","33","30","63","30","41","71","2.09","1.92","1.92","3.34","3.41","3.34","4.91","5.31","4.91","8.44","8.49","8.44","9.03","8.45","8.45","1.72","1.49","1.49","1X8m4","2022-10-05","2001-03-02","1","2022/'23"
"1685","572","Kxng6","Onder 13","voorjaar","176.905","131.462","86.9432","89.9616","79.1087",NULL,"24","16","12","52","54","44","98","33","30","63","30","41","71","2.09","1.92","1.92","3.34","3.41","3.34","4.91","5.31","4.91","8.44","8.49","8.44","9.03","8.45","8.45","1.72","1.49","1.49","1X8m4","2023-04-05","2001-03-02","2","2022/'23"
"1686","573","Kxng6","Onder 14","najaar","178.824","132.613","87.7111","91.1133","82.5612",NULL,"20","24","12","56","54","46","100","28","33","61","35","35","70","2.02","1.87","1.87","3.46","3.48","3.46","5.21",NULL,"5.21","8.31","8.88","8.31","8.48","8.35","8.35","1.73","1.75","1.73","1X8m4","2023-10-05","2001-03-02","3","2023/'24"
"1687","575","Kxng6","Onder 15","najaar","180.238","135.18","86.5579","93.68","82.4713",NULL,"20","20","11","51","50","52","102","32","39","71","36","42","78",NULL,"1.97","1.97","3.49","3.24","3.24","4.96",NULL,"4.96","8.18","8.1","8.1","9.04","8.04","8.04","2.17","1.9","1.9","1X8m4","2024-10-05","2001-03-02","5","2024/'25"
"1688","576","Kxng6","Onder 15","voorjaar","181.267","136.153","86.613","94.6535","83.6292",NULL,"20","20","11","51","50","52","102","32","39","71","36","42","78",NULL,"1.97","1.97","3.49","3.24","3.24","4.96",NULL,"4.96","8.18","8.1","8.1","9.04","8.04","8.04","2.17","1.9","1.9","1X8m4","2025-04-05","2001-03-02","6","2024/'25"
"1689","577","Kxng6","Onder 16","najaar","182.53","136.46","87.5699","94.9597","83.0315",NULL,"16","24","19","59","50","66","116","36","36","72","42",NULL,NULL,"1.95","1.96","1.95","3.14","3.06","3.06","4.49","4.13","4.13","8.07","7.79","7.79","7.88","7.99","7.88",NULL,"1.94","1.94","1X8m4","2025-10-05","2001-03-02","7","2025/'26"
"1690","578","Kxng6","Onder 16","voorjaar","183.588","137.735","87.3528","96.2349","83.4751",NULL,"16","24","19","59","50","66","116","36","36","72","42",NULL,NULL,"1.95","1.96","1.95","3.14","3.06","3.06","4.49","4.13","4.13","8.07","7.79","7.79","7.88","7.99","7.88",NULL,"1.94","1.94","1X8m4","2026-04-05","2001-03-02","8","2025/'26"
"1691","580","Kxng6","Onder 17","voorjaar","185.878","139.648","87.7298","98.1478","83.5743",NULL,"8","15","23","46","56","52","108","28","27","55","40","36","76","1.86","1.89","1.86","3.12","3.25","3.12","4.23","4.35","4.23","7.87","8","7.87","7.67","8.06","7.67","2.18","2.21","2.18","1X8m4","2027-04-05","2001-03-02","10","2026/'27"
"1692","581","L6XeZ","Onder 13","najaar","187.9","134","95.4","92.5","79.6",NULL,"24","21","12","57","56","58","114","20","32","52","39","36","75","2.22","1.98","1.98","3.51","3.47","3.47","4.75","5.52","4.75","9.21","8.57","8.57","8.63","8.99","8.63","1.73","1.49","1.49","1X8m4","2022-10-05","2001-10-18","1","2022/'23"
"1693","582","L6XeZ","Onder 13","voorjaar","189.448","135.227","95.7212","93.7269","82.6243",NULL,"24","21","12","57","56","58","114","20","32","52","39","36","75","2.22","1.98","1.98","3.51","3.47","3.47","4.75","5.52","4.75","9.21","8.57","8.57","8.63","8.99","8.63","1.73","1.49","1.49","1X8m4","2023-04-05","2001-10-18","2","2022/'23"
"1694","583","L6XeZ","Onder 14","najaar","190.643","136.41","95.7332","94.9099","87.3045",NULL,"16","24","10","50","54","38","92","26","31","57","25","40","65","1.95","2.06","1.95","3.34","3.48","3.34","4.38","4.87","4.38","9.15","8.52","8.52","8.51","8.63","8.51","1.82","2.2","1.82","1X8m4","2023-10-05","2001-10-18","3","2023/'24"
"1695","584","L6XeZ","Onder 14","voorjaar","191.44","137.716","95.2242","96.2155","87.5328",NULL,"16","24","10","50","54","38","92","26","31","57","25","40","65","1.95","2.06","1.95","3.34","3.48","3.34","4.38","4.87","4.38","9.15","8.52","8.52","8.51","8.63","8.51","1.82","2.2","1.82","1X8m4","2024-04-05","2001-10-18","4","2023/'24"
"1696","585","L6XeZ","Onder 15","najaar","192.614","138.174","95.9399","96.6738","87.1639",NULL,"18","21","17","56","56","58","114","28","37","65","33","34","67","2.03","1.94","1.94","3.29","3.47","3.29","4.27","4.77","4.27","8.41","7.91","7.91","8.61","8.14","8.14","2.02","1.7","1.7","1X8m4","2024-10-05","2001-10-18","5","2024/'25"
"1697","586","L6XeZ","Onder 15","voorjaar","193.636","139.53","95.6064","98.0298","87.4642",NULL,"18","21","17","56","56","58","114","28","37","65","33","34","67","2.03","1.94","1.94","3.29","3.47","3.29","4.27","4.77","4.27","8.41","7.91","7.91","8.61","8.14","8.14","2.02","1.7","1.7","1X8m4","2025-04-05","2001-10-18","6","2024/'25"
"1698","587","L6XeZ","Onder 16","najaar","194.781","140.856","95.4244","99.3563","86.5915",NULL,"24","24","13","61","56","58","114","33","18","51","31","38","69","1.9","1.937","1.9","3.59","3.09","3.09","4.91","4.19","4.19",NULL,"7.72","7.72","8.22","8.43","8.22","1.6","2.45","1.6","1X8m4","2025-10-05","2001-10-18","7","2025/'26"
"1699","588","L6XeZ","Onder 16","voorjaar","195.135","141.57","95.0649","100.07","86.844",NULL,"24","24","13","61","56","58","114","33","18","51","31","38","69","1.9","1.937","1.9","3.59","3.09","3.09","4.91","4.19","4.19",NULL,"7.72","7.72","8.22","8.43","8.22","1.6","2.45","1.6","1X8m4","2026-04-05","2001-10-18","8","2025/'26"
"1700","589","L6XeZ","Onder 17","najaar","196.475","142.319","95.6559","100.819","86.0088",NULL,"24","21","16","61","48","48","96","31","38","69","31","41","72","1.92","2.05","1.92","3.22","3.06","3.06","4.15","4.22","4.15","7.77","7.87","7.77","8.02","8.32","8.02","2.26","2.28","2.26","1X8m4","2026-10-05","2001-10-18","9","2026/'27"
"1701","591","L8ZpH","Onder 13","najaar","177.2","129.1","89.6","87.6","82.2",NULL,"24","16","8","48","60","52","112","26","26","52","27","33","60","2.27",NULL,"2.27","3.54","3.63","3.54","5.22","5.04","5.04","8.6","8.74","8.6","8.7","8.64","8.64","1.77","1.63","1.63","1X8m4","2022-10-05","2001-02-23","1","2022/'23"
"1702","592","L8ZpH","Onder 13","voorjaar","179.13","130.688","89.9418","89.188","86.1846",NULL,"24","16","8","48","60","52","112","26","26","52","27","33","60","2.27",NULL,"2.27","3.54","3.63","3.54","5.22","5.04","5.04","8.6","8.74","8.6","8.7","8.64","8.64","1.77","1.63","1.63","1X8m4","2023-04-05","2001-02-23","2","2022/'23"
"1703","593","L8ZpH","Onder 14","najaar","179.549","131.984","89.0652","90.4837","88.6561",NULL,"24","19","11","54","47","44","91","26","28","54","26","32","58","1.99","1.99","1.99","3.13","3.37","3.13","5.15","5.11","5.11","8.27","7.9","7.9","8.94","8.14","8.14","1.81",NULL,"1.81","1X8m4","2023-10-05","2001-02-23","3","2023/'24"
"1704","594","L8ZpH","Onder 14","voorjaar","180.408","132.394","89.5137","90.8943","88.5252",NULL,"24","19","11","54","47","44","91","26","28","54","26","32","58","1.99","1.99","1.99","3.13","3.37","3.13","5.15","5.11","5.11","8.27","7.9","7.9","8.94","8.14","8.14","1.81",NULL,"1.81","1X8m4","2024-04-05","2001-02-23","4","2023/'24"
"1705","595","L8ZpH","Onder 15","najaar","181.317","133.904","88.9127","92.4039","88.8894",NULL,"24","15","15","54","52","54","106","32","28","60","33","42","75","1.9","1.79","1.79","3.13","3.51","3.13","4.93","4.58","4.58","8.05","8.28","8.05","7.94","8.13","7.94","1.82","2.14","1.82","1X8m4","2024-10-05","2001-02-23","5","2024/'25"
"1706","596","L8ZpH","Onder 15","voorjaar","182.585","135.038","89.0461","93.5385","88.619",NULL,"24","15","15","54","52","54","106","32","28","60","33","42","75","1.9","1.79","1.79","3.13","3.51","3.13","4.93","4.58","4.58","8.05","8.28","8.05","7.94","8.13","7.94","1.82","2.14","1.82","1X8m4","2025-04-05","2001-02-23","6","2024/'25"
"1707","597","L8ZpH","Onder 16","najaar","183.724","135.971","89.2532","94.4711","88.227",NULL,"24","7","24","55","68","56","124","28","38","66","30","37","67","1.97","1.97","1.97","3.04","2.91","2.91","4.75","4.31","4.31","8.5","7.98","7.98","8.33","7.72","7.72","1.89","2.15","1.89","1X8m4","2025-10-05","2001-02-23","7","2025/'26"
"1708","599","L8ZpH","Onder 17","najaar","185.567","137.399","89.668","95.899","89.2079",NULL,"24","4","18","46","68","52","120","34","37","71","34","10","44","2.05","1.87","1.87","3.13","2.99","2.99","4.41","4.29","4.29","8.48","7.73","7.73","8.04","8.04","8.04","2.35","2.6","2.35","1X8m4","2026-10-05","2001-02-23","9","2026/'27"
"1709","600","L8ZpH","Onder 17","voorjaar","186.493","138.7","89.2936","97.1995","88.5513",NULL,"24","4","18","46","68","52","120","34","37","71","34","10","44","2.05","1.87","1.87","3.13","2.99","2.99","4.41","4.29","4.29","8.48","7.73","7.73","8.04","8.04","8.04","2.35","2.6","2.35","1X8m4","2027-04-05","2001-02-23","10","2026/'27"
"1710","601","lczXn","Onder 13","najaar","178.5","133.5","86.5","92","69.8",NULL,"24","19","17","60","40","40","80","19","28","47","14",NULL,NULL,"1.93","2.05","1.93","3.39","3.35","3.35","5.27","5.19","5.19","8.41","8.66","8.41","8.67","8.72","8.67","1.6","1.48","1.48","EoYnc","2022-10-05","2001-07-16","1","2022/'23"
"1711","602","lczXn","Onder 13","voorjaar","180.33","135.495","86.3346","93.9953","74.4475",NULL,"24","19","17","60","40","40","80","19","28","47","14",NULL,NULL,"1.93","2.05","1.93","3.39","3.35","3.35","5.27","5.19","5.19","8.41","8.66","8.41","8.67","8.72","8.67","1.6","1.48","1.48","EoYnc","2023-04-05","2001-07-16","2","2022/'23"
"1712","603","lczXn","Onder 14","najaar","181.22","135.58","87.1405","94.08","77.111",NULL,"24","23","8","55","47","52","99","30","34","64","21","49","70","1.85","2.16","1.85","3.53","3.55","3.53","4.8","4.86","4.8","8.49","8.13","8.13","9.43","8.4","8.4","1.77","1.98","1.77","EoYnc","2023-10-05","2001-07-16","3","2023/'24"
"1713","604","lczXn","Onder 14","voorjaar","182.112","136.658","86.954","95.1585","76.3289",NULL,"24","23","8","55","47","52","99","30","34","64","21","49","70","1.85","2.16","1.85","3.53","3.55","3.53","4.8","4.86","4.8","8.49","8.13","8.13","9.43","8.4","8.4","1.77","1.98","1.77","EoYnc","2024-04-05","2001-07-16","4","2023/'24"
"1714","605","lczXn","Onder 15","najaar","183.051","138.063","86.4885","96.5629","76.3091",NULL,"24","22","14","60","54","55","109","30","35","65","36","59","95","2.05","1.97","1.97","3.27","3.57","3.27","4.88","4.7","4.7","8.7","8.56","8.56","8.12","7.68","7.68","2.18","1.9","1.9","EoYnc","2024-10-05","2001-07-16","5","2024/'25"
"1715","606","lczXn","Onder 15","voorjaar","183.539","138.941","86.0977","97.4412","75.8555",NULL,"24","22","14","60","54","55","109","30","35","65","36","59","95","2.05","1.97","1.97","3.27","3.57","3.27","4.88","4.7","4.7","8.7","8.56","8.56","8.12","7.68","7.68","2.18","1.9","1.9","EoYnc","2025-04-05","2001-07-16","6","2024/'25"
"1716","607","lczXn","Onder 16","najaar","185.41","140.205","86.7056","98.7047","76.1677",NULL,"22","22","17","61","50","58","108","26","36","62","33","28","61","1.88","1.99","1.88","3.55","3.2","3.2",NULL,"4.44","4.44","7.96","8.12","7.96","8.12","8.02","8.02","2.15","2.09","2.09","EoYnc","2025-10-05","2001-07-16","7","2025/'26"
"1717","608","lczXn","Onder 16","voorjaar","185.522","141.351","85.6708","99.8509","77.4626",NULL,"22","22","17","61","50","58","108","26","36","62","33","28","61","1.88","1.99","1.88","3.55","3.2","3.2",NULL,"4.44","4.44","7.96","8.12","7.96","8.12","8.02","8.02","2.15","2.09","2.09","EoYnc","2026-04-05","2001-07-16","8","2025/'26"
"1718","609","lczXn","Onder 17","najaar","186.634","141.518","86.6155","100.018","77.6915",NULL,"19","16","12","47","24","54","78","34","27","61","40","30","70","1.82","2.01","1.82","3.15","3.24","3.15","4.88","4.06","4.06","7.83","8.69","7.83","7.95","7.68","7.68","1.91","1.97","1.91","EoYnc","2026-10-05","2001-07-16","9","2026/'27"
"1719","610","lczXn","Onder 17","voorjaar","188.257","142.621","87.1355","101.121","75.8855",NULL,"19","16","12","47","24","54","78","34","27","61","40","30","70","1.82","2.01","1.82","3.15","3.24","3.15","4.88","4.06","4.06","7.83","8.69","7.83","7.95","7.68","7.68","1.91","1.97","1.91","EoYnc","2027-04-05","2001-07-16","10","2026/'27"
"1720","611","LXpD9","Onder 13","najaar","161.5","118.1","84.9","76.6","53.4",NULL,"22","21","7","50","42","46","88","30","31","61","32","29","61","2.04","2.18","2.04","3.59","3.59","3.59","5.27","4.83","4.83","9.13","8.65","8.65","8.37","8.79","8.37","1.53","1.89","1.53","EoYnc","2022-10-05","2001-01-03","1","2022/'23"
"1721","612","LXpD9","Onder 13","voorjaar","163.002","119.92","84.5816","78.4201","57.9187",NULL,"22","21","7","50","42","46","88","30","31","61","32","29","61","2.04","2.18","2.04","3.59","3.59","3.59","5.27","4.83","4.83","9.13","8.65","8.65","8.37","8.79","8.37","1.53","1.89","1.53","EoYnc","2023-04-05","2001-01-03","2","2022/'23"
"1722","613","LXpD9","Onder 14","najaar","164.018","120.188","85.3302","78.6877","59.7815",NULL,"24","11","21","56","46","43","89","35","31","66","42","35","77","1.94","1.84","1.84","3.4","3.42","3.4","4.73","4.97","4.73","8.8","8.18","8.18","8.58","8.59","8.58","1.93","1.8","1.8","EoYnc","2023-10-05","2001-01-03","3","2023/'24"
